gold_price,Time,price,Estimated_transaction_volume,market capitalisation,block_size,number_of_transaction,Mempool_count,Mempool_size,Confirmed_Transaction,google_trend,mining_difficulty,hash_rate_via_BTC,Transaction_fee
187.63,2023-12-13,42884.5,63110.0,812055172695.532,1.7631495714285716,536175.0,173228.28125,260014277.9375,536175.0,38,67305906902031.055,470499126.2508285,9.441601938809521
188.73,2023-12-14,43025.9,59150.0,840112594142.6609,1.5073960068493146,570985.0,173228.28125,260014277.9375,570985.0,38,67305906902031.055,470499126.2508285,25.105531283983666
187.0,2023-12-15,41929.0,45280.0,841400560142.884,1.5073960068493146,570985.0,199696.14583333334,168062671.16666666,570985.0,35,67305906902031.055,493313217.742293,25.105531283983666
187.85,2023-12-18,42659.7,61580.0,810534011290.7083,1.6657721190476187,640936.0,160740.86979166666,100182911.49479167,640936.0,35,67305906902031.1,493313217.742293,25.23381335679847
189.13,2023-12-19,42259.3,55290.0,834757901244.3383,1.6657721190476187,640936.0,160740.86979166666,100182911.49479167,640936.0,37,67305906902031.1,512384571.9871302,25.23381335679847
188.1,2023-12-20,43662.8,70190.0,827483345952.5029,1.6657721190476187,640936.0,146318.88020833334,178083406.56770834,640936.0,37,67305906902031.06,512384571.9871302,25.23381335679847
189.43,2023-12-21,43865.9,48960.0,854173854159.8182,1.6657721190476187,640936.0,146318.88020833334,178083406.56770834,640936.0,38,67305906902031.06,512384571.9871302,25.23381335679847
190.27,2023-12-22,43968.9,44500.0,858312140014.9476,1.7013262500000004,625531.0,197826.00520833334,200844290.04166666,625531.0,38,67305906902031.06,512384571.9871302,22.74548615784964
191.72,2023-12-26,42513.3,56030.0,854524607072.9797,1.765703942446043,553693.0,156139.828125,205451981.64583334,553693.0,38,72006146478567.25,521466014.96078265,12.9663674009282
192.59,2023-12-27,43446.5,50100.0,832471600531.6842,1.765703942446043,553693.0,156139.828125,205451981.64583334,553693.0,37,72006146478567.25,529031189.00304127,12.9663674009282
191.47,2023-12-28,42581.1,49840.0,849194163327.4839,1.765703942446043,553693.0,62088.630208333336,35088034.041666664,553693.0,37,72006146478567.0,529031189.00304127,12.9663674009282
191.17,2023-12-29,42072.4,60980.0,836073458797.803,1.765703942446043,553693.0,62088.630208333336,35088034.041666664,553693.0,36,72006146478567.0,529031189.00304127,12.9663674009282
190.72,2024-01-02,44943.7,97840.0,863804922701.8125,1.6254269241379316,533823.0,103682.81770833333,97528482.08854167,533823.0,52,72006146478567.17,508792533.0939955,20.883903200577027
189.13,2024-01-03,42836.1,117650.0,878395004792.8407,1.7714657531645563,502749.0,103682.81770833333,97528482.08854167,502749.0,60,72006146478567.17,508792533.0939955,12.789096080950772
189.32,2024-01-04,44157.0,68050.0,838208392904.1771,1.7714657531645563,502749.0,71350.8125,192850463.26041666,502749.0,46,72006146478567.17,520042217.2428075,12.789096080950772
189.35,2024-01-05,44156.9,68070.0,866352960236.8643,1.7714657531645563,502749.0,71350.8125,192850463.26041666,502749.0,46,72006146478567.08,520042217.2428075,12.789096080950772
187.87,2024-01-08,46962.2,103090.0,856926317087.4954,1.776827237288136,348688.0,80405.99479166667,313013873.0520833,348688.0,53,72006146478567.08,518595022.6300483,9.6503995433807
187.93,2024-01-09,46129.0,100090.0,919666641903.4098,1.776827237288136,348688.0,80405.99479166667,313013873.0520833,348688.0,64,73197634206448.0,518595022.6300483,9.6503995433807
187.5,2024-01-10,46629.3,131480.0,902166917320.3264,1.776827237288136,348688.0,83675.203125,329256155.5,348688.0,92,73197634206448.0,518595022.6300483,9.6503995433807
187.87,2024-01-11,46348.2,131040.0,915259343942.036,1.5768140982658962,449075.0,83675.203125,329256155.5,449075.0,100,73197634206448.0,518595022.6300483,10.501998311920342
189.71,2024-01-12,42835.9,136920.0,909846384596.2128,1.5768140982658962,449075.0,97223.02604166667,322858768.078125,449075.0,67,73197634206448.0,506636518.0325392,10.501998311920342
187.91,2024-01-16,43145.5,63930.0,835225973285.8562,1.7309833771929821,408499.0,188685.41145833334,341983060.796875,408499.0,41,73197634206448.0,533845476.3193106,12.231324338091992
185.84,2024-01-17,42768.7,50440.0,845770850849.578,1.7309833771929821,408499.0,140208.47395833334,306818651.7552083,408499.0,38,73197634206448.0,533845476.3193106,12.231324338091992
187.37,2024-01-18,41292.7,70350.0,836987995502.6503,1.7309833771929821,408499.0,140208.47395833334,306818651.7552083,408499.0,43,73197634206448.0,533845476.3193106,12.231324338091992
187.93,2024-01-19,41648.0,72640.0,808845819110.2808,1.6686307272727272,460763.0,150539.89583333334,324517404.5520833,460763.0,40,73197634206448.0,533845476.3193106,7.526995541577384
187.22,2024-01-22,39556.4,85100.0,814709364023.4832,1.6686307272727272,460763.0,157943.83333333334,367181097.8229167,460763.0,41,70343519904867.086,478745553.7391286,7.526995541577384
187.95,2024-01-23,39888.8,82670.0,775020895102.2928,1.5379622142857143,368462.0,140992.59895833334,372439582.34375,368462.0,43,70343519904867.086,478745553.7391286,9.452924247204546
186.4,2024-01-24,40086.0,58640.0,779133357029.7626,1.5379622142857143,368462.0,140992.59895833334,372439582.34375,368462.0,37,70343519904867.086,505457101.0678798,9.452924247204546
187.14,2024-01-25,39935.7,46300.0,786928905377.1826,1.5379622142857143,368462.0,51894.401041666664,256913416.05208334,368462.0,35,70343519904867.29,505457101.0678798,9.452924247204546
187.01,2024-01-26,41811.3,69470.0,783180536824.566,1.5379622142857143,368462.0,51894.401041666664,256913416.05208334,368462.0,34,70343519904867.29,505457101.0678798,9.452924247204546
188.33,2024-01-29,43299.8,45230.0,824240091063.3245,1.740003567251463,597446.0,76427.66145833333,286206731.5729167,597446.0,30,70343519904867.18,553492748.2877595,4.036065770194712
188.59,2024-01-30,42946.2,55130.0,849198976216.4734,1.740003567251463,597446.0,112852.97395833333,311214614.015625,597446.0,33,70343519904867.18,553492748.2877595,4.036065770194712
188.45,2024-01-31,42580.5,56480.0,839294111912.5715,1.6789903740458019,444450.0,112852.97395833333,311214614.015625,444450.0,30,70343519904867.18,553492748.2877595,4.832019881965962
190.41,2024-02-01,43081.4,47690.0,835421372330.6442,1.6789903740458019,444450.0,86902.34895833333,314531522.2447917,444450.0,25,70343519904867.18,546998699.7970188,4.832019881965962
188.61,2024-02-02,43194.7,42650.0,844585195327.6586,1.6789903740458019,444450.0,86902.34895833333,314531522.2447917,444450.0,26,72346611061723.23,546998699.7970188,4.832019881965962
187.57,2024-02-05,42697.2,39260.0,835416357159.2295,1.5829797483870964,336211.0,95139.15625,271046918.1666667,336211.0,25,72346611061723.23,552390750.651993,12.563852858737281
188.55,2024-02-06,43087.7,33320.0,836630860392.2917,1.5829797483870964,336211.0,95139.15625,271046918.1666667,336211.0,24,75502165623894.0,552390750.651993,12.563852858737281
188.5,2024-02-07,44339.8,48570.0,845393687725.6221,1.5829797483870964,336211.0,129862.90625,235786047.59375,336211.0,25,75502165623894.0,552390750.651993,12.563852858737281
188.33,2024-02-08,45293.3,66380.0,868672050077.7697,1.5233490144927535,285101.0,129862.90625,235786047.59375,285101.0,30,75502165623894.0,552390750.651993,8.390473536819442
187.6,2024-02-09,47127.5,98110.0,890468166608.419,1.5233490144927535,285101.0,129862.90625,235786047.59375,285101.0,36,75502165623894.0,595232024.8644879,8.390473536819442
187.11,2024-02-12,49941.3,81850.0,945579645769.01,1.871392463687151,409911.0,103860.69270833333,182548302.83333334,409911.0,40,75502165623894.0,595232024.8644879,8.056022137337834
184.53,2024-02-13,49716.0,78510.0,981463410832.9636,1.871392463687151,409911.0,103860.69270833333,182548302.83333334,409911.0,43,75502165623894.0,590866111.126395,8.056022137337834
184.42,2024-02-14,51782.4,80350.0,974585308372.1276,1.871392463687151,409911.0,131602.60416666666,187822666.26041666,409911.0,48,75502165623894.0,590866111.126395,8.056022137337834
185.66,2024-02-15,51901.3,74720.0,1017596576729.7906,1.871392463687151,409911.0,131602.60416666666,187822666.26041666,409911.0,46,75502165623894.0,590866111.126395,8.056022137337834
186.34,2024-02-16,52134.2,52860.0,1020725811639.5323,1.80796767164179,312782.0,133207.171875,191542589.125,312782.0,39,75502165623894.0,590866111.126395,5.481351627911824
187.47,2024-02-20,52263.5,68100.0,1016146442771.5668,1.6876608510638293,397096.0,135913.61458333334,173563380.94791666,397096.0,35,81725299822043.08,562089926.3459789,4.1509321761059805
187.48,2024-02-21,51858.2,59020.0,1026424315285.75,1.6876608510638293,397096.0,135913.61458333334,173563380.94791666,397096.0,31,81725299822043.08,556818212.1261536,4.1509321761059805
187.56,2024-02-22,51320.4,50270.0,1018869881156.3212,1.6876608510638293,397096.0,135913.61458333334,173563380.94791666,397096.0,32,81725299822043.17,556818212.1261536,4.1509321761059805
188.62,2024-02-23,50740.5,43270.0,1007314397269.4122,1.6876608510638293,397096.0,138933.19270833334,173918799.32291666,397096.0,29,81725299822043.17,556818212.1261536,4.1509321761059805
188.2,2024-02-26,54495.1,78050.0,1016549456019.3264,1.6377038248175175,340419.0,122720.63020833333,145975991.23958334,340419.0,37,81725299822043.16,561217332.7079213,3.920740652141341
188.0,2024-02-27,57056.2,100480.0,1071049856128.8474,1.6377038248175175,340419.0,97677.70833333333,137806510.88541666,340419.0,58,81725299822043.16,561217332.7079213,3.920740652141341
188.34,2024-02-28,62467.6,173640.0,1118963733317.3013,1.8063194832214755,413800.0,97677.70833333333,137806510.88541666,413800.0,95,81725299822043.16,561217332.7079213,8.599459818027558
189.31,2024-02-29,61169.3,119290.0,1225273849241.6978,1.8063194832214755,413800.0,130694.1875,168846164.25,413800.0,85,81725299822043.16,583851744.2649109,8.599459818027558
192.89,2024-03-01,62397.7,74960.0,1206725326872.1362,1.8063194832214755,413800.0,130694.1875,168846164.25,413800.0,61,79428308380841.48,583851744.2649109,8.599459818027558
196.01,2024-03-04,68270.1,130860.0,1236312176673.4497,1.934863903225805,385447.0,140171.68229166666,199521489.0,385447.0,86,79428308380841.48,561495738.6159471,7.448635197030641
197.19,2024-03-05,63792.6,207600.0,1333913436699.1726,1.934863903225805,385447.0,140171.68229166666,199521489.0,385447.0,100,79351228131136.69,561495738.6159471,7.448635197030641
198.81,2024-03-06,66080.4,117910.0,1264870242318.5977,1.934863903225805,385447.0,140171.68229166666,199521489.0,385447.0,77,79351228131136.69,561495738.6159471,7.448635197030641
199.94,2024-03-07,66855.3,77470.0,1297845751759.601,1.9001120777777771,436344.0,120868.97916666667,179182455.640625,436344.0,61,79351228131136.69,561495738.6159471,7.979236263644741
201.63,2024-03-08,68172.0,112670.0,1317508010581.0813,1.9001120777777771,436344.0,120868.97916666667,179182455.640625,436344.0,59,79351228131136.69,592896959.1063117,7.979236263644741
202.0,2024-03-11,72099.1,114720.0,1357390358031.5388,1.7348717823529416,394098.0,116043.171875,142578611.21875,394098.0,81,79351228131136.72,592896959.1063117,7.402078106258289
199.79,2024-03-12,71470.2,105090.0,1417772589113.952,1.7348717823529416,394098.0,116043.171875,142578611.21875,394098.0,71,79351228131136.72,629440820.9292109,7.402078106258289
201.19,2024-03-13,73066.3,77180.0,1403692914139.1924,1.7348717823529416,394098.0,85113.18229166667,120021261.86979167,394098.0,70,79351228131136.72,629440820.9292109,7.402078106258289
200.35,2024-03-14,71387.5,109430.0,1436631290571.5388,1.7348717823529416,394098.0,85113.18229166667,120021261.86979167,394098.0,62,79351228131136.72,629440820.9292109,7.402078106258289
199.71,2024-03-15,69463.7,148590.0,1403843488135.24,1.6357194881889765,307904.0,81623.40104166667,121975398.30729167,307904.0,69,79351228131136.72,629440820.9292109,8.28585733766398
200.03,2024-03-18,67594.1,78070.0,1344508983079.8567,1.6357194881889765,307904.0,79357.22395833333,122302682.28125,307904.0,50,83947913181362.0,596376028.9501756,8.28585733766398
199.8,2024-03-19,62050.0,148080.0,1331771923948.0378,1.7429394331210197,463952.0,79357.22395833333,122302682.28125,463952.0,64,83947913181362.0,596376028.9501756,6.413715763490421
202.18,2024-03-20,67854.0,133530.0,1223867418062.399,1.7429394331210197,463952.0,77046.609375,125934244.16145833,463952.0,60,83947913181362.0,601016901.1328033,6.413715763490421
201.97,2024-03-21,65503.8,75260.0,1332594162507.5205,1.7429394331210197,463952.0,77046.609375,125934244.16145833,463952.0,52,83947913181362.0,601016901.1328033,6.413715763490421
200.35,2024-03-22,63785.5,72430.0,1287348061971.4202,1.7429394331210197,463952.0,76855.078125,128792617.66666667,463952.0,46,83947913181362.0,601016901.1328033,6.413715763490421
200.99,2024-03-25,69892.0,124720.0,1323456466317.511,1.786932961538461,326610.0,59244.8125,100714418.94270833,326610.0,52,83947913181362.0,600326416.1262681,4.813131372882636
201.64,2024-03-26,69999.3,90980.0,1371797489739.3416,1.786932961538461,326610.0,63967.036458333336,104249465.97395833,326610.0,50,83947913181362.0,600326416.1262681,4.813131372882636
203.1,2024-03-27,69442.4,112880.0,1375728580463.2524,1.8404302573529407,355902.0,63967.036458333336,104249465.97395833,355902.0,45,83947913181362.0,600326416.1262681,5.929342593838303
205.72,2024-03-28,70762.1,72490.0,1360261687784.1018,1.8404302573529407,355902.0,58857.489583333336,109168014.83854167,355902.0,46,83947913181362.0,586018735.9008158,5.929342593838303
207.82,2024-04-01,69664.4,94050.0,1401370211582.3662,2.2927066058394168,319675.0,62650.822916666664,105914556.35416667,319675.0,43,83126997340024.75,587131213.213699,6.195568200084009
210.89,2024-04-02,65439.2,152870.0,1373784286061.3486,2.2927066058394168,319675.0,62561.104166666664,104368562.04166667,319675.0,54,83126997340024.73,587131213.213699,6.195568200084009
212.74,2024-04-03,65963.0,88460.0,1288360536576.547,2.2927066058394168,319675.0,62561.104166666664,104368562.04166667,319675.0,42,83126997340024.73,587131213.213699,6.195568200084009
211.52,2024-04-04,68496.5,100300.0,1301670235623.7266,1.7245853695652165,320607.0,71651.109375,103302778.63020833,320607.0,42,83126997340024.73,587131213.213699,4.809228696707734
215.14,2024-04-05,67830.6,88970.0,1348455954443.3696,1.7245853695652165,320607.0,71651.109375,103302778.63020833,320607.0,40,83126997340024.73,598588166.7988552,4.809228696707734
216.48,2024-04-08,71630.1,105780.0,1367272232852.0764,1.9378595696202539,455617.0,68486.03645833333,89125229.015625,455617.0,46,83126997340024.7,598588166.7988552,5.193779401223176
217.67,2024-04-09,69148.0,93690.0,1410324678268.6392,1.9378595696202539,455617.0,68486.03645833333,89125229.015625,455617.0,40,83126997340024.7,625152730.414189,5.193779401223176
215.61,2024-04-10,70622.1,97710.0,1361830648708.6648,1.9378595696202539,455617.0,100335.00520833333,114210860.015625,455617.0,41,83450993523979.81,625152730.414189,5.193779401223176
219.8,2024-04-11,70011.6,72510.0,1387722485989.3584,1.9378595696202539,455617.0,100335.00520833333,114210860.015625,455617.0,42,83450993523979.81,625152730.414189,5.193779401223176
216.89,2024-04-12,67151.9,131840.0,1379324055321.196,1.7724817794117642,448489.0,149649.83854166666,137138355.51041666,448489.0,45,83450993523979.81,625152730.414189,24.35344099927647
220.95,2024-04-15,63411.9,118790.0,1293286386553.3967,1.7724817794117642,448489.0,116583.58854166667,136128182.69791666,448489.0,53,86388558925171.34,625213980.2685559,24.35344099927647
221.22,2024-04-16,63805.3,114960.0,1247928896840.997,1.936371860606061,454669.0,116583.58854166667,136128182.69791666,454669.0,48,86388558925171.34,625213980.2685559,13.136666594151345
219.59,2024-04-17,61278.9,118920.0,1253670904297.4917,1.936371860606061,454669.0,118184.609375,146411350.53645834,454669.0,50,86388558925171.34,638555826.9029995,13.136666594151345
220.34,2024-04-18,63481.4,97380.0,1207185042484.4346,1.936371860606061,454669.0,118184.609375,146411350.53645834,454669.0,56,86388558925171.28,638555826.9029995,13.136666594151345
221.03,2024-04-19,63799.1,150340.0,1249565911947.3347,1.936371860606061,454669.0,127593.703125,153591538.48958334,454669.0,78,86388558925171.28,638555826.9029995,13.136666594151345
215.57,2024-04-22,66829.3,72300.0,1279763566407.3762,1.452106761538461,631001.0,147589.15104166666,147507905.94270834,631001.0,43,86388558925171.31,629436131.3670883,127.03396474421231
215.04,2024-04-23,66415.0,52420.0,1317058642854.2856,1.452106761538461,631001.0,147589.15104166666,147507905.94270834,631001.0,36,86388558925171.31,629436131.3670883,127.03396474421231
214.64,2024-04-24,64285.7,77830.0,1306843409278.049,1.5689909419354835,606713.0,114053.34375,76749381.50520833,606713.0,37,86388558925171.31,629436131.3670883,28.201087313888202
215.92,2024-04-25,64497.1,80770.0,1265541377860.928,1.5689909419354835,606713.0,114053.34375,76749381.50520833,606713.0,35,86388558925171.31,639515626.3898393,28.201087313888202
216.62,2024-04-26,63766.4,61600.0,1269387456067.624,1.5689909419354835,606713.0,69671.28125,114972305.953125,606713.0,32,88104191118792.78,639515626.3898393,28.201087313888202
216.18,2024-04-29,63860.1,67260.0,1240724751365.882,1.6641852999999998,487521.0,80518.46354166667,127606585.90104167,487521.0,32,88104191118792.78,640154800.4004605,6.966088929980231
211.87,2024-04-30,60666.6,121040.0,1257159131219.0603,1.6641852999999998,487521.0,76864.671875,123677325.05729167,487521.0,38,88104191118792.73,640154800.4004605,6.966088929980231
213.79,2024-05-01,58331.2,171550.0,1197773959985.8767,1.6641852999999998,487521.0,76864.671875,123677325.05729167,487521.0,100,88104191118792.73,640154800.4004605,6.966088929980231
213.13,2024-05-02,59121.3,98060.0,1151677489315.1536,1.6322128344827578,559839.0,98243.31770833333,137897139.71875,559839.0,79,88104191118792.73,640154800.4004605,3.677041699006264
212.96,2024-05-03,62877.5,100460.0,1164721402399.166,1.6322128344827578,559839.0,98243.31770833333,137897139.71875,559839.0,76,88104191118792.73,601267922.1815729,3.677041699006264
215.2,2024-05-06,63163.1,77680.0,1259667234461.2874,1.5617405901639343,519817.0,110690.02083333333,157209947.79166666,519817.0,69,88104191118792.73,601267922.1815729,5.004087628332961
214.21,2024-05-07,62317.7,59740.0,1244417948315.7583,1.5617405901639343,519817.0,119538.57291666667,163245945.171875,519817.0,64,88104191118792.73,593759894.0169747,5.004087628332961
213.58,2024-05-08,61207.5,56470.0,1229336706399.346,1.5617405901639343,519817.0,119538.57291666667,163245945.171875,519817.0,63,88104191118792.81,593759894.0169747,5.004087628332961
216.95,2024-05-09,63075.0,64220.0,1203918522476.5403,1.5617405901639343,519817.0,116942.00520833333,156343788.07291666,519817.0,58,88104191118792.81,593759894.0169747,5.004087628332961
218.71,2024-05-10,60796.9,79330.0,1240910691253.6274,1.5388563793103438,713791.0,116942.00520833333,156343788.07291666,713791.0,61,88104191118792.81,593759894.0169747,2.698862443190131
216.26,2024-05-13,62937.2,70550.0,1211277523448.5786,1.5388563793103438,713791.0,112081.671875,156730317.203125,713791.0,60,83148355189240.0,580624795.8773992,2.698862443190131
218.09,2024-05-14,61569.4,68840.0,1238994152713.125,1.6161000147058817,422043.0,112081.671875,156730317.203125,422043.0,61,83148355189240.0,580624795.8773992,3.2060051690581535
220.89,2024-05-15,66225.1,106050.0,1212998352772.157,1.6161000147058817,422043.0,146714.06770833334,165170319.94270834,422043.0,65,83148355189240.0,591707059.4587656,3.2060051690581535
220.03,2024-05-16,65231.0,72550.0,1307048849176.4167,1.6161000147058817,422043.0,146714.06770833334,165170319.94270834,422043.0,66,83148355189240.0,591707059.4587656,3.2060051690581535
223.66,2024-05-17,67036.8,63090.0,1286278919684.0835,1.6161000147058817,422043.0,156016.55729166666,210814491.08333334,422043.0,68,83148355189240.0,591707059.4587656,3.2060051690581535
224.56,2024-05-20,71422.7,112660.0,1304727108597.6987,1.4535821249999996,401264.0,146898.109375,165421632.29166666,401264.0,72,83148355189240.0,579256277.1083864,2.987080970802374
224.23,2024-05-21,70139.9,108560.0,1406288649446.611,1.4535821249999996,401264.0,146898.109375,165421632.29166666,401264.0,85,83148355189240.0,579256277.1083864,2.987080970802374
220.11,2024-05-22,69155.4,65080.0,1382275470797.567,1.660516326797386,583279.0,179960.828125,173463538.36979166,583279.0,72,83148355189240.0,579256277.1083864,2.3666625240875088
215.72,2024-05-23,67975.7,89450.0,1362228629448.754,1.660516326797386,583279.0,179960.828125,173463538.36979166,583279.0,69,83148355189240.0,605827665.9665693,2.3666625240875088
215.92,2024-05-24,68547.6,63280.0,1336347300306.381,1.660516326797386,583279.0,147121.11979166666,134254828.5,583279.0,65,84381461788831.33,605827665.9665693,2.3666625240875088
218.19,2024-05-28,68366.0,71390.0,1366931305389.0393,1.6659022619047608,852655.0,163791.9375,152237723.24479166,852655.0,60,84381461788831.19,657252698.805815,1.5750475099935741
216.16,2024-05-29,67635.8,52130.0,1347542673428.3018,1.6659022619047608,852655.0,163791.9375,152237723.24479166,852655.0,61,84381461788831.19,657252698.805815,1.5750475099935741
216.57,2024-05-30,68354.7,66840.0,1331734029835.3335,1.519309162601626,510417.0,163791.9375,152237723.24479166,510417.0,58,84381461788831.19,657252698.805815,5.0118299592534745
215.3,2024-05-31,67530.1,61510.0,1346147846430.124,1.519309162601626,510417.0,191877.453125,165745021.390625,510417.0,56,84381461788831.19,602228334.7644863,5.0118299592534745
217.22,2024-06-03,68807.8,69420.0,1335930570689.7126,1.5421512038216565,769224.0,53508.1875,40256208.046875,769224.0,59,84381461788831.23,602228334.7644863,3.9224685614684933
215.27,2024-06-04,70549.2,75690.0,1355484820107.0864,1.5421512038216565,769224.0,113303.35416666667,69817511.51041667,769224.0,59,84381461788831.23,587247530.417111,3.9224685614684933
217.82,2024-06-05,71083.7,67060.0,1390853496950.4385,1.5421512038216565,769224.0,113303.35416666667,69817511.51041667,769224.0,71,84381461788831.12,587247530.417111,3.9224685614684933
219.43,2024-06-06,70791.5,49790.0,1400297735227.1963,1.5421512038216565,769224.0,206494.859375,116772976.859375,769224.0,63,84381461788831.12,587247530.417111,3.9224685614684933
211.6,2024-06-07,69347.9,82620.0,1394881646977.521,1.328911873239437,263982.0,206494.859375,116772976.859375,263982.0,67,84381461788831.12,587247530.417111,83.60726948020282
213.54,2024-06-10,69538.2,39120.0,1372556186704.501,1.328911873239437,263982.0,206685.11458333334,137627170.44791666,263982.0,58,83716654861184.7,580159912.4300205,83.60726948020282
214.15,2024-06-11,67319.8,96700.0,1369378888543.5315,1.5732289105691053,463737.0,212215.578125,136455513.64583334,463737.0,64,83716654861184.7,580159912.4300205,6.455525100936955
214.72,2024-06-12,68260.1,85550.0,1327665028180.276,1.5732289105691053,463737.0,212215.578125,136455513.64583334,463737.0,63,83716654861184.7,586377106.6864693,6.455525100936955
212.97,2024-06-13,66773.1,66360.0,1345244310606.6863,1.5732289105691053,463737.0,204307.38020833334,152721875.72916666,463737.0,56,83716654861184.75,586377106.6864693,6.455525100936955
215.73,2024-06-14,66034.8,65180.0,1317161415434.6978,1.5732289105691053,463737.0,204307.38020833334,152721875.72916666,463737.0,58,83716654861184.75,586377106.6864693,6.455525100936955
214.61,2024-06-17,66498.8,66090.0,1313849391756.9756,1.4738273358208949,452945.0,108077.375,115620062.80208333,452945.0,57,83716654861184.77,575486715.1570948,6.575675355835553
215.47,2024-06-18,65159.9,93720.0,1309329377372.7744,1.4738273358208949,452945.0,108077.375,115620062.80208333,452945.0,61,83716654861184.77,575486715.1570948,6.575675355835553
218.16,2024-06-20,64854.3,56240.0,1278699763341.0725,1.6080518759124085,634554.0,155278.04166666666,138255034.93229166,634554.0,55,83716654861184.77,593916558.3077871,3.336003295807229
214.78,2024-06-21,64128.5,60860.0,1279317116821.3782,1.6080518759124085,634554.0,165739.11979166666,145298730.18229166,634554.0,54,83675262295060.0,593916558.3077871,3.336003295807229
215.63,2024-06-24,60292.7,120600.0,1248188877658.2324,1.6591048660714283,492352.0,176081.33854166666,144842746.109375,492352.0,74,83675262295060.0,574155128.2644798,1.9415335123399327
214.56,2024-06-25,61809.4,77280.0,1188964670369.4043,1.6591048660714283,492352.0,176081.33854166666,144842746.109375,492352.0,65,83675262295060.0,574155128.2644798,1.9415335123399327
212.58,2024-06-26,60849.4,54950.0,1217935012739.8113,1.6591048660714283,492352.0,187471.69270833334,149528893.97916666,492352.0,55,83675262295060.0,574155128.2644798,1.9415335123399327
214.99,2024-06-27,61685.3,48790.0,1198205485427.564,1.6669941153846162,414624.0,187471.69270833334,149528893.97916666,414624.0,52,83675262295060.0,574155128.2644798,2.6778924557990496
215.01,2024-06-28,60403.3,58950.0,1213931985719.8025,1.6669941153846162,414624.0,198431.5,157012876.82291666,414624.0,53,83675262295060.0,553216140.0523161,2.6778924557990496
215.57,2024-07-01,62890.1,59940.0,1236676710888.4822,1.6537716524822694,611062.0,163000.86458333334,144059755.0,611062.0,53,83675262295060.0,553216140.0523161,1.9109099540927266
215.56,2024-07-02,62103.3,46520.0,1238799172479.871,1.6537716524822694,611062.0,140237.13020833334,110026909.13020833,611062.0,50,83675262295060.0,552027705.8094538,1.9109099540927266
217.99,2024-07-03,60199.3,73340.0,1222901857941.0586,1.6537716524822694,611062.0,140237.13020833334,110026909.13020833,611062.0,54,83675262295060.0,552027705.8094538,1.9109099540927266
220.93,2024-07-05,56641.8,175510.0,1130121668991.0515,1.5924181322314042,490537.0,137664.09895833334,111666693.13541667,490537.0,89,83675262295060.0,552027705.8094538,1.6723317673986635
218.19,2024-07-08,56724.7,102910.0,1100452083927.7026,1.5924181322314042,490537.0,149036.40625,114078986.8125,490537.0,68,79495195323031.17,575086059.9167141,1.6723317673986635
218.56,2024-07-09,58039.4,64250.0,1117615464651.686,1.5649307142857143,654037.0,85642.30208333333,67277676.78645833,654037.0,60,79495195323031.17,575086059.9167141,1.1628942411177963
219.36,2024-07-10,57746.7,59600.0,1144794688186.9604,1.5649307142857143,654037.0,85642.30208333333,67277676.78645833,654037.0,59,79495195323031.17,587610577.8570688,1.1628942411177963
223.25,2024-07-11,57337.3,66400.0,1139350681822.5857,1.5649307142857143,654037.0,96065.15104166667,55785780.088541664,654037.0,67,79495195323031.17,587610577.8570688,1.1628942411177963
223.11,2024-07-12,57885.1,56840.0,1130276546536.143,1.5649307142857143,654037.0,96065.15104166667,55785780.088541664,654037.0,66,79495195323031.17,587610577.8570688,1.1628942411177963
223.83,2024-07-15,64782.4,96020.0,1204059167828.704,1.557888032467532,735686.0,72321.28645833333,33706041.541666664,735686.0,69,79495195323031.23,583726618.8508646,1.538939788298382
228.29,2024-07-16,65049.7,93630.0,1277806993830.5176,1.557888032467532,735686.0,72321.28645833333,33706041.541666664,735686.0,78,79495195323031.23,583726618.8508646,1.538939788298382
227.23,2024-07-17,64089.2,66110.0,1284899538175.1812,1.6037711446540888,615870.0,72321.28645833333,33706041.541666664,615870.0,66,79495195323031.23,583726618.8508646,1.4843187752382643
225.78,2024-07-18,63980.5,51270.0,1266016458007.3477,1.6037711446540888,615870.0,110716.78125,51000131.984375,615870.0,60,79495195323031.23,604049789.3330997,1.4843187752382643
221.73,2024-07-19,66677.4,82870.0,1261456293182.2588,1.6037711446540888,615870.0,110716.78125,51000131.984375,615870.0,70,82047728459932.77,604049789.3330997,1.4843187752382643
221.8,2024-07-22,67553.6,54880.0,1343346742483.077,1.5801124852070998,859629.0,150054.23958333334,45244844.671875,859629.0,70,82047728459932.77,612965536.6451161,0.7656475463046118
222.58,2024-07-23,65937.8,69580.0,1333201881091.7786,1.5801124852070998,859629.0,150054.23958333334,45244844.671875,859629.0,70,82047728459932.66,612965536.6451161,0.7656475463046118
221.8,2024-07-24,65370.5,52470.0,1300963591115.5374,1.5801124852070998,859629.0,169331.03125,54527776.708333336,859629.0,64,82047728459932.66,612965536.6451161,0.7656475463046118
218.33,2024-07-25,65799.3,77460.0,1290447066028.3152,1.5924451963190178,719711.0,169331.03125,54527776.708333336,719711.0,65,82047728459932.66,612965536.6451161,0.9602136263248305
220.63,2024-07-26,67908.6,59130.0,1297125144853.139,1.5924451963190178,719711.0,134010.54166666666,57596315.46875,719711.0,66,82047728459932.66,659570263.6002624,0.9602136263248305
