gold_price,Time,Time_btc_hist,price,Estimated_transaction_volume,Time_btc_mc,market capitalisation,Time_btc_bs,block_size,Time_trans,number_of_transaction,Time_mempool_cnt,Mempool_count,Time_mempool_size,Mempool_size,Time_cnf_trans,Confirmed_Transaction,Time_gt,google_trend,Time_diff,mining_difficulty,Time_hash,hash_rate_via_BTC
187.63,2023-12-13,2023-12-13,42884.5,63110.0,2023-12-13,812055172695.532,2023-12-13,1.7631495714285716,2023-12-13,536175.0,2023-12-13,173228.28125,2023-12-13,260014277.9375,2023-12-13,536175.0,2023-12-13,38,2023-12-13,67305906902031.055,2023-12-13,470499126.2508285
188.73,2023-12-14,2023-12-14,43025.9,59150.0,2023-12-14,840112594142.6609,2023-12-14,1.5073960068493146,2023-12-14,570985.0,2023-12-14,173228.28125,2023-12-14,260014277.9375,2023-12-14,570985.0,2023-12-14,38,2023-12-14,67305906902031.055,2023-12-14,470499126.2508285
187.0,2023-12-15,2023-12-15,41929.0,45280.0,2023-12-15,841400560142.884,2023-12-15,1.5073960068493146,2023-12-15,570985.0,2023-12-15,199696.14583333334,2023-12-15,168062671.16666666,2023-12-15,570985.0,2023-12-15,35,2023-12-15,67305906902031.055,2023-12-15,493313217.742293
187.85,2023-12-18,2023-12-18,42659.7,61580.0,2023-12-18,810534011290.7083,2023-12-18,1.6657721190476187,2023-12-18,640936.0,2023-12-18,160740.86979166666,2023-12-18,100182911.49479167,2023-12-18,640936.0,2023-12-18,35,2023-12-18,67305906902031.1,2023-12-18,493313217.742293
189.13,2023-12-19,2023-12-19,42259.3,55290.0,2023-12-19,834757901244.3383,2023-12-19,1.6657721190476187,2023-12-19,640936.0,2023-12-19,160740.86979166666,2023-12-19,100182911.49479167,2023-12-19,640936.0,2023-12-19,37,2023-12-19,67305906902031.1,2023-12-19,512384571.9871302
188.1,2023-12-20,2023-12-20,43662.8,70190.0,2023-12-20,827483345952.5029,2023-12-20,1.6657721190476187,2023-12-20,640936.0,2023-12-20,146318.88020833334,2023-12-20,178083406.56770834,2023-12-20,640936.0,2023-12-20,37,2023-12-20,67305906902031.06,2023-12-20,512384571.9871302
189.43,2023-12-21,2023-12-21,43865.9,48960.0,2023-12-21,854173854159.8182,2023-12-21,1.6657721190476187,2023-12-21,640936.0,2023-12-21,146318.88020833334,2023-12-21,178083406.56770834,2023-12-21,640936.0,2023-12-21,38,2023-12-21,67305906902031.06,2023-12-21,512384571.9871302
190.27,2023-12-22,2023-12-22,43968.9,44500.0,2023-12-22,858312140014.9476,2023-12-22,1.7013262500000004,2023-12-22,625531.0,2023-12-22,197826.00520833334,2023-12-22,200844290.04166666,2023-12-22,625531.0,2023-12-22,38,2023-12-22,67305906902031.06,2023-12-22,512384571.9871302
191.72,2023-12-26,2023-12-26,42513.3,56030.0,2023-12-26,854524607072.9797,2023-12-26,1.765703942446043,2023-12-26,553693.0,2023-12-26,156139.828125,2023-12-26,205451981.64583334,2023-12-26,553693.0,2023-12-26,38,2023-12-26,72006146478567.25,2023-12-26,521466014.96078265
192.59,2023-12-27,2023-12-27,43446.5,50100.0,2023-12-27,832471600531.6842,2023-12-27,1.765703942446043,2023-12-27,553693.0,2023-12-27,156139.828125,2023-12-27,205451981.64583334,2023-12-27,553693.0,2023-12-27,37,2023-12-27,72006146478567.25,2023-12-27,529031189.00304127
191.47,2023-12-28,2023-12-28,42581.1,49840.0,2023-12-28,849194163327.4839,2023-12-28,1.765703942446043,2023-12-28,553693.0,2023-12-28,62088.630208333336,2023-12-28,35088034.041666664,2023-12-28,553693.0,2023-12-28,37,2023-12-28,72006146478567.0,2023-12-28,529031189.00304127
191.17,2023-12-29,2023-12-29,42072.4,60980.0,2023-12-29,836073458797.803,2023-12-29,1.765703942446043,2023-12-29,553693.0,2023-12-29,62088.630208333336,2023-12-29,35088034.041666664,2023-12-29,553693.0,2023-12-29,36,2023-12-29,72006146478567.0,2023-12-29,529031189.00304127
190.72,2024-01-02,2024-01-02,44943.7,97840.0,2024-01-02,863804922701.8125,2024-01-02,1.6254269241379316,2024-01-02,533823.0,2024-01-02,103682.81770833333,2024-01-02,97528482.08854167,2024-01-02,533823.0,2024-01-02,52,2024-01-02,72006146478567.17,2024-01-02,508792533.0939955
189.13,2024-01-03,2024-01-03,42836.1,117650.0,2024-01-03,878395004792.8407,2024-01-03,1.7714657531645563,2024-01-03,502749.0,2024-01-03,103682.81770833333,2024-01-03,97528482.08854167,2024-01-03,502749.0,2024-01-03,60,2024-01-03,72006146478567.17,2024-01-03,508792533.0939955
189.32,2024-01-04,2024-01-04,44157.0,68050.0,2024-01-04,838208392904.1771,2024-01-04,1.7714657531645563,2024-01-04,502749.0,2024-01-04,71350.8125,2024-01-04,192850463.26041666,2024-01-04,502749.0,2024-01-04,46,2024-01-04,72006146478567.17,2024-01-04,520042217.2428075
189.35,2024-01-05,2024-01-05,44156.9,68070.0,2024-01-05,866352960236.8643,2024-01-05,1.7714657531645563,2024-01-05,502749.0,2024-01-05,71350.8125,2024-01-05,192850463.26041666,2024-01-05,502749.0,2024-01-05,46,2024-01-05,72006146478567.08,2024-01-05,520042217.2428075
187.87,2024-01-08,2024-01-08,46962.2,103090.0,2024-01-08,856926317087.4954,2024-01-08,1.776827237288136,2024-01-08,348688.0,2024-01-08,80405.99479166667,2024-01-08,313013873.0520833,2024-01-08,348688.0,2024-01-08,53,2024-01-08,72006146478567.08,2024-01-08,518595022.6300483
187.93,2024-01-09,2024-01-09,46129.0,100090.0,2024-01-09,919666641903.4098,2024-01-09,1.776827237288136,2024-01-09,348688.0,2024-01-09,80405.99479166667,2024-01-09,313013873.0520833,2024-01-09,348688.0,2024-01-09,64,2024-01-09,73197634206448.0,2024-01-09,518595022.6300483
187.5,2024-01-10,2024-01-10,46629.3,131480.0,2024-01-10,902166917320.3264,2024-01-10,1.776827237288136,2024-01-10,348688.0,2024-01-10,83675.203125,2024-01-10,329256155.5,2024-01-10,348688.0,2024-01-10,92,2024-01-10,73197634206448.0,2024-01-10,518595022.6300483
187.87,2024-01-11,2024-01-11,46348.2,131040.0,2024-01-11,915259343942.036,2024-01-11,1.5768140982658962,2024-01-11,449075.0,2024-01-11,83675.203125,2024-01-11,329256155.5,2024-01-11,449075.0,2024-01-11,100,2024-01-11,73197634206448.0,2024-01-11,518595022.6300483
189.71,2024-01-12,2024-01-12,42835.9,136920.0,2024-01-12,909846384596.2128,2024-01-12,1.5768140982658962,2024-01-12,449075.0,2024-01-12,97223.02604166667,2024-01-12,322858768.078125,2024-01-12,449075.0,2024-01-12,67,2024-01-12,73197634206448.0,2024-01-12,506636518.0325392
187.91,2024-01-16,2024-01-16,43145.5,63930.0,2024-01-16,835225973285.8562,2024-01-16,1.7309833771929821,2024-01-16,408499.0,2024-01-16,188685.41145833334,2024-01-16,341983060.796875,2024-01-16,408499.0,2024-01-16,41,2024-01-16,73197634206448.0,2024-01-16,533845476.3193106
185.84,2024-01-17,2024-01-17,42768.7,50440.0,2024-01-17,845770850849.578,2024-01-17,1.7309833771929821,2024-01-17,408499.0,2024-01-17,140208.47395833334,2024-01-17,306818651.7552083,2024-01-17,408499.0,2024-01-17,38,2024-01-17,73197634206448.0,2024-01-17,533845476.3193106
187.37,2024-01-18,2024-01-18,41292.7,70350.0,2024-01-18,836987995502.6503,2024-01-18,1.7309833771929821,2024-01-18,408499.0,2024-01-18,140208.47395833334,2024-01-18,306818651.7552083,2024-01-18,408499.0,2024-01-18,43,2024-01-18,73197634206448.0,2024-01-18,533845476.3193106
187.93,2024-01-19,2024-01-19,41648.0,72640.0,2024-01-19,808845819110.2808,2024-01-19,1.6686307272727272,2024-01-19,460763.0,2024-01-19,150539.89583333334,2024-01-19,324517404.5520833,2024-01-19,460763.0,2024-01-19,40,2024-01-19,73197634206448.0,2024-01-19,533845476.3193106
187.22,2024-01-22,2024-01-22,39556.4,85100.0,2024-01-22,814709364023.4832,2024-01-22,1.6686307272727272,2024-01-22,460763.0,2024-01-22,157943.83333333334,2024-01-22,367181097.8229167,2024-01-22,460763.0,2024-01-22,41,2024-01-22,70343519904867.086,2024-01-22,478745553.7391286
187.95,2024-01-23,2024-01-23,39888.8,82670.0,2024-01-23,775020895102.2928,2024-01-23,1.5379622142857143,2024-01-23,368462.0,2024-01-23,140992.59895833334,2024-01-23,372439582.34375,2024-01-23,368462.0,2024-01-23,43,2024-01-23,70343519904867.086,2024-01-23,478745553.7391286
186.4,2024-01-24,2024-01-24,40086.0,58640.0,2024-01-24,779133357029.7626,2024-01-24,1.5379622142857143,2024-01-24,368462.0,2024-01-24,140992.59895833334,2024-01-24,372439582.34375,2024-01-24,368462.0,2024-01-24,37,2024-01-24,70343519904867.086,2024-01-24,505457101.0678798
187.14,2024-01-25,2024-01-25,39935.7,46300.0,2024-01-25,786928905377.1826,2024-01-25,1.5379622142857143,2024-01-25,368462.0,2024-01-25,51894.401041666664,2024-01-25,256913416.05208334,2024-01-25,368462.0,2024-01-25,35,2024-01-25,70343519904867.29,2024-01-25,505457101.0678798
187.01,2024-01-26,2024-01-26,41811.3,69470.0,2024-01-26,783180536824.566,2024-01-26,1.5379622142857143,2024-01-26,368462.0,2024-01-26,51894.401041666664,2024-01-26,256913416.05208334,2024-01-26,368462.0,2024-01-26,34,2024-01-26,70343519904867.29,2024-01-26,505457101.0678798
188.33,2024-01-29,2024-01-29,43299.8,45230.0,2024-01-29,824240091063.3245,2024-01-29,1.740003567251463,2024-01-29,597446.0,2024-01-29,76427.66145833333,2024-01-29,286206731.5729167,2024-01-29,597446.0,2024-01-29,30,2024-01-29,70343519904867.18,2024-01-29,553492748.2877595
188.59,2024-01-30,2024-01-30,42946.2,55130.0,2024-01-30,849198976216.4734,2024-01-30,1.740003567251463,2024-01-30,597446.0,2024-01-30,112852.97395833333,2024-01-30,311214614.015625,2024-01-30,597446.0,2024-01-30,33,2024-01-30,70343519904867.18,2024-01-30,553492748.2877595
188.45,2024-01-31,2024-01-31,42580.5,56480.0,2024-01-31,839294111912.5715,2024-01-31,1.6789903740458019,2024-01-31,444450.0,2024-01-31,112852.97395833333,2024-01-31,311214614.015625,2024-01-31,444450.0,2024-01-31,30,2024-01-31,70343519904867.18,2024-01-31,553492748.2877595
190.41,2024-02-01,2024-02-01,43081.4,47690.0,2024-02-01,835421372330.6442,2024-02-01,1.6789903740458019,2024-02-01,444450.0,2024-02-01,86902.34895833333,2024-02-01,314531522.2447917,2024-02-01,444450.0,2024-02-01,25,2024-02-01,70343519904867.18,2024-02-01,546998699.7970188
188.61,2024-02-02,2024-02-02,43194.7,42650.0,2024-02-02,844585195327.6586,2024-02-02,1.6789903740458019,2024-02-02,444450.0,2024-02-02,86902.34895833333,2024-02-02,314531522.2447917,2024-02-02,444450.0,2024-02-02,26,2024-02-02,72346611061723.23,2024-02-02,546998699.7970188
187.57,2024-02-05,2024-02-05,42697.2,39260.0,2024-02-05,835416357159.2295,2024-02-05,1.5829797483870964,2024-02-05,336211.0,2024-02-05,95139.15625,2024-02-05,271046918.1666667,2024-02-05,336211.0,2024-02-05,25,2024-02-05,72346611061723.23,2024-02-05,552390750.651993
188.55,2024-02-06,2024-02-06,43087.7,33320.0,2024-02-06,836630860392.2917,2024-02-06,1.5829797483870964,2024-02-06,336211.0,2024-02-06,95139.15625,2024-02-06,271046918.1666667,2024-02-06,336211.0,2024-02-06,24,2024-02-06,75502165623894.0,2024-02-06,552390750.651993
188.5,2024-02-07,2024-02-07,44339.8,48570.0,2024-02-07,845393687725.6221,2024-02-07,1.5829797483870964,2024-02-07,336211.0,2024-02-07,129862.90625,2024-02-07,235786047.59375,2024-02-07,336211.0,2024-02-07,25,2024-02-07,75502165623894.0,2024-02-07,552390750.651993
188.33,2024-02-08,2024-02-08,45293.3,66380.0,2024-02-08,868672050077.7697,2024-02-08,1.5233490144927535,2024-02-08,285101.0,2024-02-08,129862.90625,2024-02-08,235786047.59375,2024-02-08,285101.0,2024-02-08,30,2024-02-08,75502165623894.0,2024-02-08,552390750.651993
187.6,2024-02-09,2024-02-09,47127.5,98110.0,2024-02-09,890468166608.419,2024-02-09,1.5233490144927535,2024-02-09,285101.0,2024-02-09,129862.90625,2024-02-09,235786047.59375,2024-02-09,285101.0,2024-02-09,36,2024-02-09,75502165623894.0,2024-02-09,595232024.8644879
187.11,2024-02-12,2024-02-12,49941.3,81850.0,2024-02-12,945579645769.01,2024-02-12,1.871392463687151,2024-02-12,409911.0,2024-02-12,103860.69270833333,2024-02-12,182548302.83333334,2024-02-12,409911.0,2024-02-12,40,2024-02-12,75502165623894.0,2024-02-12,595232024.8644879
184.53,2024-02-13,2024-02-13,49716.0,78510.0,2024-02-13,981463410832.9636,2024-02-13,1.871392463687151,2024-02-13,409911.0,2024-02-13,103860.69270833333,2024-02-13,182548302.83333334,2024-02-13,409911.0,2024-02-13,43,2024-02-13,75502165623894.0,2024-02-13,590866111.126395
184.42,2024-02-14,2024-02-14,51782.4,80350.0,2024-02-14,974585308372.1276,2024-02-14,1.871392463687151,2024-02-14,409911.0,2024-02-14,131602.60416666666,2024-02-14,187822666.26041666,2024-02-14,409911.0,2024-02-14,48,2024-02-14,75502165623894.0,2024-02-14,590866111.126395
185.66,2024-02-15,2024-02-15,51901.3,74720.0,2024-02-15,1017596576729.7906,2024-02-15,1.871392463687151,2024-02-15,409911.0,2024-02-15,131602.60416666666,2024-02-15,187822666.26041666,2024-02-15,409911.0,2024-02-15,46,2024-02-15,75502165623894.0,2024-02-15,590866111.126395
186.34,2024-02-16,2024-02-16,52134.2,52860.0,2024-02-16,1020725811639.5323,2024-02-16,1.80796767164179,2024-02-16,312782.0,2024-02-16,133207.171875,2024-02-16,191542589.125,2024-02-16,312782.0,2024-02-16,39,2024-02-16,75502165623894.0,2024-02-16,590866111.126395
187.47,2024-02-20,2024-02-20,52263.5,68100.0,2024-02-20,1016146442771.5668,2024-02-20,1.6876608510638293,2024-02-20,397096.0,2024-02-20,135913.61458333334,2024-02-20,173563380.94791666,2024-02-20,397096.0,2024-02-20,35,2024-02-20,81725299822043.08,2024-02-20,562089926.3459789
187.48,2024-02-21,2024-02-21,51858.2,59020.0,2024-02-21,1026424315285.75,2024-02-21,1.6876608510638293,2024-02-21,397096.0,2024-02-21,135913.61458333334,2024-02-21,173563380.94791666,2024-02-21,397096.0,2024-02-21,31,2024-02-21,81725299822043.08,2024-02-21,556818212.1261536
187.56,2024-02-22,2024-02-22,51320.4,50270.0,2024-02-22,1018869881156.3212,2024-02-22,1.6876608510638293,2024-02-22,397096.0,2024-02-22,135913.61458333334,2024-02-22,173563380.94791666,2024-02-22,397096.0,2024-02-22,32,2024-02-22,81725299822043.17,2024-02-22,556818212.1261536
188.62,2024-02-23,2024-02-23,50740.5,43270.0,2024-02-23,1007314397269.4122,2024-02-23,1.6876608510638293,2024-02-23,397096.0,2024-02-23,138933.19270833334,2024-02-23,173918799.32291666,2024-02-23,397096.0,2024-02-23,29,2024-02-23,81725299822043.17,2024-02-23,556818212.1261536
188.2,2024-02-26,2024-02-26,54495.1,78050.0,2024-02-26,1016549456019.3264,2024-02-26,1.6377038248175175,2024-02-26,340419.0,2024-02-26,122720.63020833333,2024-02-26,145975991.23958334,2024-02-26,340419.0,2024-02-26,37,2024-02-26,81725299822043.16,2024-02-26,561217332.7079213
188.0,2024-02-27,2024-02-27,57056.2,100480.0,2024-02-27,1071049856128.8474,2024-02-27,1.6377038248175175,2024-02-27,340419.0,2024-02-27,97677.70833333333,2024-02-27,137806510.88541666,2024-02-27,340419.0,2024-02-27,58,2024-02-27,81725299822043.16,2024-02-27,561217332.7079213
188.34,2024-02-28,2024-02-28,62467.6,173640.0,2024-02-28,1118963733317.3013,2024-02-28,1.8063194832214755,2024-02-28,413800.0,2024-02-28,97677.70833333333,2024-02-28,137806510.88541666,2024-02-28,413800.0,2024-02-28,95,2024-02-28,81725299822043.16,2024-02-28,561217332.7079213
189.31,2024-02-29,2024-02-29,61169.3,119290.0,2024-02-29,1225273849241.6978,2024-02-29,1.8063194832214755,2024-02-29,413800.0,2024-02-29,130694.1875,2024-02-29,168846164.25,2024-02-29,413800.0,2024-02-29,85,2024-02-29,81725299822043.16,2024-02-29,583851744.2649109
192.89,2024-03-01,2024-03-01,62397.7,74960.0,2024-03-01,1206725326872.1362,2024-03-01,1.8063194832214755,2024-03-01,413800.0,2024-03-01,130694.1875,2024-03-01,168846164.25,2024-03-01,413800.0,2024-03-01,61,2024-03-01,79428308380841.48,2024-03-01,583851744.2649109
196.01,2024-03-04,2024-03-04,68270.1,130860.0,2024-03-04,1236312176673.4497,2024-03-04,1.934863903225805,2024-03-04,385447.0,2024-03-04,140171.68229166666,2024-03-04,199521489.0,2024-03-04,385447.0,2024-03-04,86,2024-03-04,79428308380841.48,2024-03-04,561495738.6159471
197.19,2024-03-05,2024-03-05,63792.6,207600.0,2024-03-05,1333913436699.1726,2024-03-05,1.934863903225805,2024-03-05,385447.0,2024-03-05,140171.68229166666,2024-03-05,199521489.0,2024-03-05,385447.0,2024-03-05,100,2024-03-05,79351228131136.69,2024-03-05,561495738.6159471
198.81,2024-03-06,2024-03-06,66080.4,117910.0,2024-03-06,1264870242318.5977,2024-03-06,1.934863903225805,2024-03-06,385447.0,2024-03-06,140171.68229166666,2024-03-06,199521489.0,2024-03-06,385447.0,2024-03-06,77,2024-03-06,79351228131136.69,2024-03-06,561495738.6159471
199.94,2024-03-07,2024-03-07,66855.3,77470.0,2024-03-07,1297845751759.601,2024-03-07,1.9001120777777771,2024-03-07,436344.0,2024-03-07,120868.97916666667,2024-03-07,179182455.640625,2024-03-07,436344.0,2024-03-07,61,2024-03-07,79351228131136.69,2024-03-07,561495738.6159471
201.63,2024-03-08,2024-03-08,68172.0,112670.0,2024-03-08,1317508010581.0813,2024-03-08,1.9001120777777771,2024-03-08,436344.0,2024-03-08,120868.97916666667,2024-03-08,179182455.640625,2024-03-08,436344.0,2024-03-08,59,2024-03-08,79351228131136.69,2024-03-08,592896959.1063117
202.0,2024-03-11,2024-03-11,72099.1,114720.0,2024-03-11,1357390358031.5388,2024-03-11,1.7348717823529416,2024-03-11,394098.0,2024-03-11,116043.171875,2024-03-11,142578611.21875,2024-03-11,394098.0,2024-03-11,81,2024-03-11,79351228131136.72,2024-03-11,592896959.1063117
199.79,2024-03-12,2024-03-12,71470.2,105090.0,2024-03-12,1417772589113.952,2024-03-12,1.7348717823529416,2024-03-12,394098.0,2024-03-12,116043.171875,2024-03-12,142578611.21875,2024-03-12,394098.0,2024-03-12,71,2024-03-12,79351228131136.72,2024-03-12,629440820.9292109
201.19,2024-03-13,2024-03-13,73066.3,77180.0,2024-03-13,1403692914139.1924,2024-03-13,1.7348717823529416,2024-03-13,394098.0,2024-03-13,85113.18229166667,2024-03-13,120021261.86979167,2024-03-13,394098.0,2024-03-13,70,2024-03-13,79351228131136.72,2024-03-13,629440820.9292109
200.35,2024-03-14,2024-03-14,71387.5,109430.0,2024-03-14,1436631290571.5388,2024-03-14,1.7348717823529416,2024-03-14,394098.0,2024-03-14,85113.18229166667,2024-03-14,120021261.86979167,2024-03-14,394098.0,2024-03-14,62,2024-03-14,79351228131136.72,2024-03-14,629440820.9292109
199.71,2024-03-15,2024-03-15,69463.7,148590.0,2024-03-15,1403843488135.24,2024-03-15,1.6357194881889765,2024-03-15,307904.0,2024-03-15,81623.40104166667,2024-03-15,121975398.30729167,2024-03-15,307904.0,2024-03-15,69,2024-03-15,79351228131136.72,2024-03-15,629440820.9292109
200.03,2024-03-18,2024-03-18,67594.1,78070.0,2024-03-18,1344508983079.8567,2024-03-18,1.6357194881889765,2024-03-18,307904.0,2024-03-18,79357.22395833333,2024-03-18,122302682.28125,2024-03-18,307904.0,2024-03-18,50,2024-03-18,83947913181362.0,2024-03-18,596376028.9501756
199.8,2024-03-19,2024-03-19,62050.0,148080.0,2024-03-19,1331771923948.0378,2024-03-19,1.7429394331210197,2024-03-19,463952.0,2024-03-19,79357.22395833333,2024-03-19,122302682.28125,2024-03-19,463952.0,2024-03-19,64,2024-03-19,83947913181362.0,2024-03-19,596376028.9501756
202.18,2024-03-20,2024-03-20,67854.0,133530.0,2024-03-20,1223867418062.399,2024-03-20,1.7429394331210197,2024-03-20,463952.0,2024-03-20,77046.609375,2024-03-20,125934244.16145833,2024-03-20,463952.0,2024-03-20,60,2024-03-20,83947913181362.0,2024-03-20,601016901.1328033
201.97,2024-03-21,2024-03-21,65503.8,75260.0,2024-03-21,1332594162507.5205,2024-03-21,1.7429394331210197,2024-03-21,463952.0,2024-03-21,77046.609375,2024-03-21,125934244.16145833,2024-03-21,463952.0,2024-03-21,52,2024-03-21,83947913181362.0,2024-03-21,601016901.1328033
200.35,2024-03-22,2024-03-22,63785.5,72430.0,2024-03-22,1287348061971.4202,2024-03-22,1.7429394331210197,2024-03-22,463952.0,2024-03-22,76855.078125,2024-03-22,128792617.66666667,2024-03-22,463952.0,2024-03-22,46,2024-03-22,83947913181362.0,2024-03-22,601016901.1328033
200.99,2024-03-25,2024-03-25,69892.0,124720.0,2024-03-25,1323456466317.511,2024-03-25,1.786932961538461,2024-03-25,326610.0,2024-03-25,59244.8125,2024-03-25,100714418.94270833,2024-03-25,326610.0,2024-03-25,52,2024-03-25,83947913181362.0,2024-03-25,600326416.1262681
201.64,2024-03-26,2024-03-26,69999.3,90980.0,2024-03-26,1371797489739.3416,2024-03-26,1.786932961538461,2024-03-26,326610.0,2024-03-26,63967.036458333336,2024-03-26,104249465.97395833,2024-03-26,326610.0,2024-03-26,50,2024-03-26,83947913181362.0,2024-03-26,600326416.1262681
203.1,2024-03-27,2024-03-27,69442.4,112880.0,2024-03-27,1375728580463.2524,2024-03-27,1.8404302573529407,2024-03-27,355902.0,2024-03-27,63967.036458333336,2024-03-27,104249465.97395833,2024-03-27,355902.0,2024-03-27,45,2024-03-27,83947913181362.0,2024-03-27,600326416.1262681
205.72,2024-03-28,2024-03-28,70762.1,72490.0,2024-03-28,1360261687784.1018,2024-03-28,1.8404302573529407,2024-03-28,355902.0,2024-03-28,58857.489583333336,2024-03-28,109168014.83854167,2024-03-28,355902.0,2024-03-28,46,2024-03-28,83947913181362.0,2024-03-28,586018735.9008158
207.82,2024-04-01,2024-04-01,69664.4,94050.0,2024-04-01,1401370211582.3662,2024-04-01,2.2927066058394168,2024-04-01,319675.0,2024-04-01,62650.822916666664,2024-04-01,105914556.35416667,2024-04-01,319675.0,2024-04-01,43,2024-04-01,83126997340024.75,2024-04-01,587131213.213699
210.89,2024-04-02,2024-04-02,65439.2,152870.0,2024-04-02,1373784286061.3486,2024-04-02,2.2927066058394168,2024-04-02,319675.0,2024-04-02,62561.104166666664,2024-04-02,104368562.04166667,2024-04-02,319675.0,2024-04-02,54,2024-04-02,83126997340024.73,2024-04-02,587131213.213699
212.74,2024-04-03,2024-04-03,65963.0,88460.0,2024-04-03,1288360536576.547,2024-04-03,2.2927066058394168,2024-04-03,319675.0,2024-04-03,62561.104166666664,2024-04-03,104368562.04166667,2024-04-03,319675.0,2024-04-03,42,2024-04-03,83126997340024.73,2024-04-03,587131213.213699
211.52,2024-04-04,2024-04-04,68496.5,100300.0,2024-04-04,1301670235623.7266,2024-04-04,1.7245853695652165,2024-04-04,320607.0,2024-04-04,71651.109375,2024-04-04,103302778.63020833,2024-04-04,320607.0,2024-04-04,42,2024-04-04,83126997340024.73,2024-04-04,587131213.213699
215.14,2024-04-05,2024-04-05,67830.6,88970.0,2024-04-05,1348455954443.3696,2024-04-05,1.7245853695652165,2024-04-05,320607.0,2024-04-05,71651.109375,2024-04-05,103302778.63020833,2024-04-05,320607.0,2024-04-05,40,2024-04-05,83126997340024.73,2024-04-05,598588166.7988552
216.48,2024-04-08,2024-04-08,71630.1,105780.0,2024-04-08,1367272232852.0764,2024-04-08,1.9378595696202539,2024-04-08,455617.0,2024-04-08,68486.03645833333,2024-04-08,89125229.015625,2024-04-08,455617.0,2024-04-08,46,2024-04-08,83126997340024.7,2024-04-08,598588166.7988552
217.67,2024-04-09,2024-04-09,69148.0,93690.0,2024-04-09,1410324678268.6392,2024-04-09,1.9378595696202539,2024-04-09,455617.0,2024-04-09,68486.03645833333,2024-04-09,89125229.015625,2024-04-09,455617.0,2024-04-09,40,2024-04-09,83126997340024.7,2024-04-09,625152730.414189
215.61,2024-04-10,2024-04-10,70622.1,97710.0,2024-04-10,1361830648708.6648,2024-04-10,1.9378595696202539,2024-04-10,455617.0,2024-04-10,100335.00520833333,2024-04-10,114210860.015625,2024-04-10,455617.0,2024-04-10,41,2024-04-10,83450993523979.81,2024-04-10,625152730.414189
219.8,2024-04-11,2024-04-11,70011.6,72510.0,2024-04-11,1387722485989.3584,2024-04-11,1.9378595696202539,2024-04-11,455617.0,2024-04-11,100335.00520833333,2024-04-11,114210860.015625,2024-04-11,455617.0,2024-04-11,42,2024-04-11,83450993523979.81,2024-04-11,625152730.414189
216.89,2024-04-12,2024-04-12,67151.9,131840.0,2024-04-12,1379324055321.196,2024-04-12,1.7724817794117642,2024-04-12,448489.0,2024-04-12,149649.83854166666,2024-04-12,137138355.51041666,2024-04-12,448489.0,2024-04-12,45,2024-04-12,83450993523979.81,2024-04-12,625152730.414189
220.95,2024-04-15,2024-04-15,63411.9,118790.0,2024-04-15,1293286386553.3967,2024-04-15,1.7724817794117642,2024-04-15,448489.0,2024-04-15,116583.58854166667,2024-04-15,136128182.69791666,2024-04-15,448489.0,2024-04-15,53,2024-04-15,86388558925171.34,2024-04-15,625213980.2685559
221.22,2024-04-16,2024-04-16,63805.3,114960.0,2024-04-16,1247928896840.997,2024-04-16,1.936371860606061,2024-04-16,454669.0,2024-04-16,116583.58854166667,2024-04-16,136128182.69791666,2024-04-16,454669.0,2024-04-16,48,2024-04-16,86388558925171.34,2024-04-16,625213980.2685559
219.59,2024-04-17,2024-04-17,61278.9,118920.0,2024-04-17,1253670904297.4917,2024-04-17,1.936371860606061,2024-04-17,454669.0,2024-04-17,118184.609375,2024-04-17,146411350.53645834,2024-04-17,454669.0,2024-04-17,50,2024-04-17,86388558925171.34,2024-04-17,638555826.9029995
220.34,2024-04-18,2024-04-18,63481.4,97380.0,2024-04-18,1207185042484.4346,2024-04-18,1.936371860606061,2024-04-18,454669.0,2024-04-18,118184.609375,2024-04-18,146411350.53645834,2024-04-18,454669.0,2024-04-18,56,2024-04-18,86388558925171.28,2024-04-18,638555826.9029995
221.03,2024-04-19,2024-04-19,63799.1,150340.0,2024-04-19,1249565911947.3347,2024-04-19,1.936371860606061,2024-04-19,454669.0,2024-04-19,127593.703125,2024-04-19,153591538.48958334,2024-04-19,454669.0,2024-04-19,78,2024-04-19,86388558925171.28,2024-04-19,638555826.9029995
215.57,2024-04-22,2024-04-22,66829.3,72300.0,2024-04-22,1279763566407.3762,2024-04-22,1.452106761538461,2024-04-22,631001.0,2024-04-22,147589.15104166666,2024-04-22,147507905.94270834,2024-04-22,631001.0,2024-04-22,43,2024-04-22,86388558925171.31,2024-04-22,629436131.3670883
215.04,2024-04-23,2024-04-23,66415.0,52420.0,2024-04-23,1317058642854.2856,2024-04-23,1.452106761538461,2024-04-23,631001.0,2024-04-23,147589.15104166666,2024-04-23,147507905.94270834,2024-04-23,631001.0,2024-04-23,36,2024-04-23,86388558925171.31,2024-04-23,629436131.3670883
214.64,2024-04-24,2024-04-24,64285.7,77830.0,2024-04-24,1306843409278.049,2024-04-24,1.5689909419354835,2024-04-24,606713.0,2024-04-24,114053.34375,2024-04-24,76749381.50520833,2024-04-24,606713.0,2024-04-24,37,2024-04-24,86388558925171.31,2024-04-24,629436131.3670883
