Time,Mempool_count
2025-04-16,8665.4375
2025-04-17,12230.947916666666
2025-04-18,12230.947916666666
2025-04-19,18165.276041666668
2025-04-20,18165.276041666668
2025-04-21,23597.791666666668
2025-04-22,23597.791666666668
2025-04-23,21466.583333333332
2025-04-24,21466.583333333332
2025-04-25,15415.234375
2025-04-26,15415.234375
2025-04-27,8253.588541666666
2025-04-28,8253.588541666666
2025-04-29,8253.588541666666
